0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,labels
-634.9024047851562,98.29605865478516,0.636593759059906,18.046157836914062,11.566650390625,3.444861888885498,-8.7613525390625,-4.836172103881836,-14.204360008239746,-5.11238431930542,0.4197380840778351,-1.6755292415618896,-2.27890944480896,-3.387112617492676,-4.161484241485596,3.0640690326690674,-8.849153518676758,-1.7484513521194458,-2.69862961769104,-0.8110985159873962,calm
-697.3949584960938,97.18049621582031,-2.5968031883239746,17.72118377685547,7.419106483459473,2.1904401779174805,-11.33737850189209,-6.362157821655273,-16.5606689453125,-3.1877217292785645,-1.8531951904296875,-2.186598539352417,-3.3829386234283447,-4.147399425506592,-3.922173023223877,-0.5671409964561462,-11.614758491516113,-0.26828646659851074,-3.3860373497009277,-3.670119047164917,calm
-621.4452514648438,93.05030059814453,-1.6462905406951904,21.04352569580078,5.413839817047119,6.051486492156982,-4.661797046661377,-4.759570598602295,-14.75180721282959,-4.461732864379883,0.18793366849422455,-0.4100278913974762,-0.39174163341522217,-4.59602165222168,-0.154920294880867,1.7849174737930298,-10.884963035583496,-2.171773672103882,-1.947451114654541,-1.0371863842010498,calm
-687.5424194335938,91.49290466308594,-2.1465301513671875,24.03203773498535,2.0162711143493652,6.427474498748779,-8.305131912231445,-6.806334495544434,-17.70342254638672,-0.9262168407440186,1.8215535879135132,1.4313892126083374,-1.5830705165863037,-3.2839653491973877,0.7523923516273499,-2.2626190185546875,-11.496916770935059,-0.9448832273483276,-1.501264214515686,-2.5634169578552246,calm
-627.5711059570312,95.67068481445312,-2.4677233695983887,19.586549758911133,7.754917144775391,3.7475202083587646,-4.42301607131958,-6.850055694580078,-14.068418502807617,-4.979930877685547,-1.5813285112380981,-1.2368104457855225,-0.6968591213226318,-3.9469027519226074,-1.7105430364608765,2.795783519744873,-9.965592384338379,-1.5669623613357544,-2.7610666751861572,-0.4469280242919922,calm
-681.533935546875,92.24823760986328,-4.751136779785156,19.479825973510742,4.604253768920898,2.4155080318450928,-8.05105209350586,-9.848820686340332,-15.996397972106934,-3.3653039932250977,-1.1041945219039917,-0.5566677451133728,-2.031601667404175,-5.2986578941345215,-0.13870170712471008,-1.3119714260101318,-10.027857780456543,-0.12092240154743195,-3.756336212158203,-5.1255974769592285,calm
-639.2920532226562,106.47234344482422,2.7236862182617188,22.642637252807617,10.421135902404785,4.955759048461914,-8.705751419067383,-2.0535900592803955,-12.416810035705566,-4.456888675689697,0.061347268521785736,2.016199827194214,-2.95263934135437,-3.5719380378723145,-2.2254133224487305,2.60361385345459,-5.002157688140869,-2.0311360359191895,-2.5730953216552734,3.2514753341674805,calm
-695.351806640625,102.75540924072266,0.09018667787313461,23.155231475830078,7.459075927734375,3.6177380084991455,-10.106201171875,-3.527745008468628,-14.980706214904785,-2.632516860961914,1.186468482017517,0.8299359679222107,-4.847153186798096,-2.7491369247436523,-1.9255025386810303,-0.5190873742103577,-4.749388217926025,-2.316164255142212,0.3698483407497406,-1.8956139087677002,calm
-595.588623046875,101.89256286621094,-3.357778549194336,20.96164321899414,5.9996795654296875,3.0286166667938232,-10.508506774902344,-6.22704553604126,-14.942399978637695,-5.67994499206543,0.4319300353527069,0.166081041097641,-3.994025945663452,-4.970128536224365,-2.852318286895752,1.0885285139083862,-9.059730529785156,-1.6001101732254028,-3.50423264503479,1.0430799722671509,calm
-659.6387939453125,98.83442687988281,-6.353309154510498,22.872844696044922,0.8809332847595215,2.209707736968994,-14.68874454498291,-6.304223537445068,-17.38479995727539,-3.8791134357452393,-1.5030461549758911,-0.41714105010032654,-7.2480788230896,-4.228416442871094,-3.030287981033325,-2.6318857669830322,-10.63693618774414,-0.31565913558006287,-2.852994441986084,-2.6503710746765137,calm
-586.6036376953125,92.75625610351562,3.772061586380005,22.152767181396484,1.152608036994934,10.253314018249512,-11.196686744689941,-5.143622875213623,-16.424034118652344,-6.073055267333984,-2.409406900405884,3.821784019470215,-3.2897586822509766,-3.7777698040008545,-1.3722094297409058,0.4431409537792206,-11.664531707763672,-1.7644485235214233,-4.537496089935303,0.9010406732559204,calm
-640.966796875,87.44100189208984,1.1374257802963257,21.881771087646484,-3.2459158897399902,10.263232231140137,-16.20842170715332,-7.822479248046875,-18.538921356201172,-2.7580113410949707,-1.2330377101898193,4.534926414489746,-5.925082206726074,-2.4229443073272705,-0.19940219819545746,-2.290929079055786,-10.897799491882324,-1.453049898147583,-4.98274564743042,-4.934607028961182,calm
-568.3204956054688,99.88237762451172,-8.903764724731445,26.240583419799805,5.274557113647461,7.3700714111328125,-10.652029991149902,-8.93742561340332,-18.401901245117188,-3.291551113128662,1.9521812200546265,1.8858976364135742,-3.0389859676361084,-5.60734224319458,-3.620034694671631,3.230149745941162,-10.004668235778809,-1.2943830490112305,-4.130986213684082,1.7306904792785645,calm
-628.7224731445312,93.44242095947266,-12.862154006958008,26.284154891967773,0.30214616656303406,6.361672401428223,-15.907525062561035,-10.791007041931152,-19.921527862548828,0.8264511227607727,2.3370962142944336,0.9830937385559082,-6.4670634269714355,-5.7847185134887695,-1.580746054649353,1.616233229637146,-10.873857498168945,1.1409064531326294,-2.3383328914642334,-2.802212953567505,calm
-576.2686157226562,89.02023315429688,-8.752735137939453,18.864381790161133,3.266702651977539,-2.77787184715271,-10.32872486114502,-7.970882892608643,-18.384031295776367,-2.06130313873291,-4.056687355041504,-8.218242645263672,-0.47887322306632996,-5.306118965148926,-5.27459716796875,4.179987907409668,-12.84071159362793,-2.814511299133301,-4.987879276275635,-2.45388126373291,happy
-630.1898193359375,84.12653350830078,-10.901281356811523,20.466278076171875,-0.5996118783950806,-3.83461332321167,-11.780560493469238,-10.119806289672852,-17.969606399536133,0.2290901392698288,-6.7140021324157715,-7.491251468658447,-0.4424944818019867,-6.636742115020752,-2.2474405765533447,0.8633665442466736,-14.035244941711426,-0.9253283739089966,-4.238312244415283,-3.879385471343994,happy
-565.362548828125,89.27851104736328,-10.30868148803711,23.177356719970703,7.062926769256592,-0.5557206273078918,-11.02323055267334,-5.0094523429870605,-20.808738708496094,-0.3098454773426056,-1.573599934577942,-7.354365825653076,3.020359992980957,-4.085621356964111,-4.700695991516113,5.78867244720459,-12.341475486755371,-2.6136868000030518,-0.9286253452301025,-1.2759007215499878,happy
-616.977294921875,83.2365493774414,-13.205913543701172,23.2709903717041,4.4463982582092285,-4.033607006072998,-12.356063842773438,-7.627114295959473,-20.96012306213379,3.129490375518799,-4.028791427612305,-5.305505275726318,3.377469062805176,-6.1708478927612305,-0.8322819471359253,2.9430549144744873,-12.51966667175293,0.30001693964004517,-1.3899203538894653,-4.555736064910889,happy
-583.0961303710938,90.00450897216797,-5.426440238952637,20.230436325073242,0.5380578637123108,1.6866660118103027,-9.961408615112305,-8.426021575927734,-21.408124923706055,-2.932337760925293,1.5242681503295898,-8.213862419128418,1.0427576303482056,-4.222684860229492,-2.5919742584228516,3.7965102195739746,-11.073638916015625,-1.455351710319519,-2.782280206680298,-3.4522836208343506,happy
-639.2697143554688,87.66653442382812,-8.718021392822266,18.61787223815918,-4.09295654296875,0.7648031115531921,-13.78209114074707,-11.718647956848145,-23.66332244873047,1.6630131006240845,0.3540032207965851,-6.062435150146484,-0.16816316545009613,-6.265880584716797,-0.2504380941390991,-1.0094658136367798,-13.207903861999512,0.6773220300674438,-3.41367769241333,-5.609086513519287,happy
-561.4292602539062,83.67436981201172,-5.770049571990967,27.30032730102539,-1.4382219314575195,0.9950064420700073,-8.031632423400879,-8.432344436645508,-23.551794052124023,-4.63781213760376,-2.7176926136016846,-6.065729141235352,0.47543245553970337,-5.41379451751709,-4.556314945220947,2.5241382122039795,-13.680383682250977,-2.2434024810791016,-4.205379009246826,-2.591038942337036,happy
-611.4365234375,77.74005889892578,-6.393215656280518,27.196382522583008,-6.558446407318115,-1.2044395208358765,-13.112318992614746,-12.509984016418457,-24.370344161987305,-1.4128189086914062,-4.4726080894470215,-5.53023099899292,-0.8539236783981323,-8.54887580871582,-2.8341894149780273,-2.863905668258667,-16.45868492126465,-1.6508809328079224,-5.406707763671875,-5.5176591873168945,happy
-515.2802734375,73.12222290039062,-11.747180938720703,10.479170799255371,-4.991673946380615,0.18222151696681976,-20.800308227539062,-10.267213821411133,-17.74853515625,-10.210040092468262,-3.646775484085083,-8.465453147888184,-5.25775671005249,-3.81667160987854,-11.931737899780273,0.9731961488723755,-13.53703784942627,-3.3419597148895264,-6.382519721984863,-5.8931756019592285,happy
-575.2882080078125,72.2554702758789,-14.636682510375977,10.341445922851562,-7.4651079177856445,-0.17586401104927063,-24.80466079711914,-9.993831634521484,-21.17331886291504,-8.408151626586914,-4.3931145668029785,-7.04512357711792,-3.6810574531555176,-5.7417120933532715,-11.792346954345703,0.13257163763046265,-14.606574058532715,-1.2154576778411865,-8.990471839904785,-7.3432745933532715,happy
-488.0035400390625,80.44390869140625,-18.515600204467773,10.512235641479492,0.9114974737167358,-1.6841135025024414,-17.832006454467773,-8.152149200439453,-22.76810073852539,-10.233902931213379,1.715024709701538,-10.110746383666992,-3.766627073287964,-1.5996464490890503,-11.341116905212402,1.7470344305038452,-12.142983436584473,-6.87870454788208,-4.889081954956055,-5.648409366607666,happy
-545.2438354492188,79.19985961914062,-21.155363082885742,10.951495170593262,-2.819481611251831,-4.336655616760254,-21.30786895751953,-9.251194953918457,-25.600017547607422,-6.613129615783691,-0.6448429226875305,-11.102628707885742,-1.7587004899978638,-4.845800876617432,-10.63326644897461,1.2040793895721436,-14.843158721923828,-4.341742038726807,-6.575874328613281,-7.861319065093994,happy
-413.872802734375,75.92959594726562,-19.638334274291992,14.025386810302734,-3.974118232727051,-2.4747161865234375,-19.780271530151367,-11.727917671203613,-31.217538833618164,-5.871708393096924,-3.124464750289917,-12.455315589904785,-2.23349666595459,-4.189034938812256,-13.575420379638672,4.56165075302124,-17.18854522705078,-4.272744178771973,-5.71288537979126,-5.784924030303955,happy
-467.6848449707031,75.33576965332031,-22.940216064453125,13.985309600830078,-6.061993598937988,-3.5879578590393066,-21.539247512817383,-15.4342679977417,-32.303646087646484,0.22326244413852692,-4.367162704467773,-10.908774375915527,-1.0456454753875732,-8.680778503417969,-9.519817352294922,3.1056997776031494,-19.249893188476562,0.579316258430481,-7.529275894165039,-7.105494499206543,happy
-425.7555236816406,80.31716918945312,-18.018142700195312,12.192180633544922,-4.578494071960449,-3.5083720684051514,-19.41573715209961,-12.647211074829102,-30.37470817565918,-8.950950622558594,-5.5721821784973145,-8.838240623474121,-3.2456676959991455,-2.106607437133789,-14.46867847442627,2.7207424640655518,-15.724919319152832,-6.876211643218994,-6.217588424682617,-3.0892672538757324,happy
-480.3497009277344,77.02572631835938,-20.645069122314453,11.528586387634277,-7.189341068267822,-4.580808639526367,-22.676042556762695,-17.441423416137695,-31.34481430053711,-5.077488422393799,-6.832301616668701,-7.242486476898193,-2.573512554168701,-5.921453952789307,-11.647114753723145,0.10799272358417511,-18.422277450561523,-3.172215700149536,-4.394094944000244,-4.074763774871826,happy
-592.71044921875,94.78401947021484,-6.275813579559326,23.986345291137695,7.87641716003418,-2.0634219646453857,-6.037539958953857,-10.771961212158203,-19.139049530029297,-4.597890377044678,-8.795964241027832,-0.5655369162559509,-3.636974811553955,-8.048503875732422,-5.226263999938965,-0.28112974762916565,-10.34644889831543,-5.51224422454834,-6.500399112701416,0.11874674260616302,sad
-647.5623779296875,89.17736053466797,-8.290186882019043,23.771013259887695,3.6711840629577637,-4.38095760345459,-9.160455703735352,-16.043739318847656,-19.11248016357422,-3.170855760574341,-8.616711616516113,-0.20263999700546265,-5.7287821769714355,-7.570555210113525,-4.681154727935791,-2.331984281539917,-11.398374557495117,-4.52186393737793,-2.515601396560669,-2.5900142192840576,sad
-627.7762451171875,90.05611419677734,-8.412247657775879,22.416934967041016,7.512364864349365,0.08255122601985931,-3.008897066116333,-9.02016544342041,-16.93714141845703,-5.532744407653809,-4.366344928741455,-0.6480440497398376,-4.282390594482422,-2.959348678588867,-2.9110355377197266,0.5063703060150146,-7.185637474060059,-2.2247281074523926,-3.873020887374878,1.4159454107284546,sad
-686.6468505859375,85.7339096069336,-11.050864219665527,24.496488571166992,4.021199703216553,-0.6951263546943665,-5.819423198699951,-12.628159523010254,-18.05335235595703,-3.4287705421447754,-4.127660751342773,-0.48865559697151184,-4.958366394042969,-1.5505503416061401,-3.4124655723571777,-0.9145234227180481,-7.763999938964844,-2.3254592418670654,-3.8836474418640137,-1.8148634433746338,sad
-668.5452880859375,86.74220275878906,-6.970329761505127,21.799514770507812,7.124261379241943,-0.4192855656147003,-4.5042948722839355,-8.614638328552246,-17.366064071655273,-3.4073824882507324,-3.2323808670043945,-0.05642032250761986,-3.567138433456421,-2.9709908962249756,-5.479822158813477,1.261287808418274,-7.905737400054932,-7.209425926208496,-2.380204200744629,0.6935207843780518,sad
-715.9442138671875,81.42587280273438,-8.69819164276123,22.581707000732422,3.6961781978607178,-3.58441162109375,-7.503795623779297,-13.22735595703125,-18.535245895385742,-2.142642021179199,-3.1188571453094482,-2.142083168029785,-6.140632152557373,-4.420783042907715,-4.4090166091918945,0.3573390543460846,-11.30473804473877,-5.712681293487549,-0.10866349190473557,-4.562460899353027,sad
-652.4600219726562,81.92184448242188,-1.4651650190353394,22.681386947631836,5.879748821258545,1.3429948091506958,-0.36865463852882385,-8.491629600524902,-18.45231056213379,-3.708845853805542,-5.010887622833252,-1.7563849687576294,-1.7571256160736084,-3.994920492172241,-5.061878681182861,3.9140870571136475,-5.764744281768799,-4.588632106781006,-3.6022145748138428,0.9337261915206909,sad
-706.0244140625,78.39209747314453,-5.174023628234863,23.94208526611328,3.7120094299316406,0.6483665704727173,-4.852909564971924,-15.379069328308105,-20.562908172607422,-2.555518388748169,-5.085306644439697,-1.2276391983032227,-3.9081850051879883,-5.906864643096924,-2.76470947265625,4.7668962478637695,-7.240220546722412,-4.456164836883545,-2.080040216445923,-2.480400562286377,sad
-582.7258911132812,95.00275421142578,-3.26037335395813,25.988969802856445,7.745577812194824,-2.014525890350342,-5.2646636962890625,-10.472748756408691,-17.86858367919922,-1.2397645711898804,-6.966062545776367,-2.9520273208618164,-3.384981393814087,-6.964143753051758,-5.161426544189453,2.3498027324676514,-10.277253150939941,-3.846679210662842,-6.217548370361328,0.5378420352935791,sad
-640.9568481445312,90.98762512207031,-5.525981903076172,27.7441349029541,3.5032050609588623,-1.2071120738983154,-8.462601661682129,-14.275372505187988,-18.131011962890625,0.9846693277359009,-7.532582759857178,-1.0708876848220825,-5.393728256225586,-6.034563064575195,-2.5631237030029297,-0.07263141125440598,-12.727359771728516,-3.269920587539673,-5.267014980316162,-2.0650413036346436,sad
-547.2723388671875,77.57594299316406,-9.342755317687988,17.587621688842773,3.4946415424346924,-3.42676043510437,-14.805045127868652,-8.658650398254395,-24.41387176513672,-4.704715728759766,-5.076817035675049,-8.570005416870117,-1.196134328842163,-5.6134514808654785,-9.185670852661133,3.3459460735321045,-14.978837013244629,-3.6290416717529297,-2.4154629707336426,-2.6655595302581787,sad
-615.9923095703125,76.6421127319336,-11.558374404907227,18.18441390991211,-0.045990556478500366,-3.410752534866333,-15.987695693969727,-9.89739990234375,-25.47594451904297,-0.6150850653648376,-7.499276638031006,-6.801403522491455,-1.5420539379119873,-8.153839111328125,-7.329376220703125,-0.32361534237861633,-16.892593383789062,0.049654360860586166,-3.600999593734741,-5.276836395263672,sad
-536.959228515625,83.74114990234375,-10.462807655334473,22.282726287841797,3.996119976043701,-2.346733331680298,-11.92721176147461,-12.105310440063477,-29.249317169189453,-5.595099449157715,-5.074461936950684,-9.202666282653809,-1.0278432369232178,-6.811413288116455,-7.108395576477051,3.5051605701446533,-11.446694374084473,-5.538450241088867,-5.582327365875244,-2.7131807804107666,sad
-598.4078369140625,81.0726547241211,-10.12836742401123,23.345073699951172,-1.7541128396987915,-5.276576995849609,-15.85080337524414,-15.818296432495117,-31.88036346435547,-3.2952826023101807,-8.10221004486084,-7.2314372062683105,-0.7512738704681396,-9.558984756469727,-5.567905426025391,1.3116624355316162,-13.991852760314941,-4.524972915649414,-6.900100231170654,-6.755643367767334,sad
-511.1438293457031,78.22734832763672,-8.788878440856934,22.299821853637695,0.8589633703231812,-2.152564525604248,-12.966875076293945,-10.870959281921387,-26.23438835144043,-3.471669912338257,-4.351560592651367,-6.899270534515381,-1.5654981136322021,-7.454590320587158,-7.9493632316589355,3.9937376976013184,-13.855171203613281,-4.78494930267334,-6.025811195373535,-2.337339401245117,sad
-567.1567993164062,74.47895050048828,-11.586081504821777,21.172929763793945,-4.43066930770874,-3.091460704803467,-17.294300079345703,-16.20494842529297,-26.845739364624023,-0.25709137320518494,-5.819281578063965,-5.478575229644775,-3.7518599033355713,-9.982391357421875,-5.429766654968262,1.478150725364685,-14.292716979980469,-1.8811675310134888,-6.3231282234191895,-4.447271823883057,sad
-446.0289611816406,68.15930938720703,-12.053455352783203,21.991836547851562,-4.93263578414917,-2.0627989768981934,-9.173194885253906,0.05954860895872116,-21.72418212890625,-5.100488185882568,-3.637296438217163,-5.15075159072876,-3.32100772857666,-5.072350978851318,-7.1576361656188965,-0.8595811128616333,-11.49217414855957,-1.1193336248397827,-7.924631118774414,-3.5860321521759033,angry
-496.8409729003906,63.060569763183594,-13.292752265930176,22.19042205810547,-10.253608703613281,-2.971696376800537,-11.495614051818848,-2.620779037475586,-24.905431747436523,-2.222508430480957,-5.347390174865723,-4.143642902374268,-3.891963243484497,-6.943808078765869,-6.905673980712891,-2.30554461479187,-12.1102933883667,-0.36094361543655396,-8.705072402954102,-4.18785285949707,angry
-417.80072021484375,66.22834777832031,-12.222229957580566,15.878958702087402,-8.705159187316895,-2.4829471111297607,-14.330806732177734,-10.208430290222168,-23.54926872253418,-7.445847511291504,-9.737224578857422,-7.576046466827393,-8.104135513305664,-4.9016947746276855,-9.598370552062988,-2.4936065673828125,-15.533034324645996,-0.6729757785797119,-10.923282623291016,-4.7999725341796875,angry
-471.41766357421875,63.86600112915039,-15.860286712646484,17.973907470703125,-12.831686019897461,-4.264275074005127,-17.92855453491211,-13.204458236694336,-26.731796264648438,-6.21478796005249,-11.32515811920166,-6.91956090927124,-8.907702445983887,-5.555344104766846,-10.705911636352539,-5.809837341308594,-16.895002365112305,-0.3358379304409027,-12.913790702819824,-3.0309221744537354,angry
-506.1918029785156,65.60772705078125,-4.349033355712891,18.53854751586914,-2.6629838943481445,-0.4917532503604889,-9.362171173095703,-7.210491180419922,-20.749855041503906,-3.850341796875,-6.992245197296143,-4.414871692657471,-3.196690320968628,-5.86505126953125,-4.909368991851807,0.7325966358184814,-12.385590553283691,-2.4419844150543213,-4.506711006164551,-4.8350911140441895,angry
-554.9636840820312,62.73417282104492,-6.354812145233154,16.29478645324707,-6.981364727020264,-0.8973940014839172,-13.218816757202148,-11.463762283325195,-22.014490127563477,-2.0905861854553223,-8.225341796875,-2.8686845302581787,-4.391002178192139,-5.403262138366699,-4.403026580810547,-2.1552929878234863,-13.866308212280273,-0.4609251916408539,-5.724180698394775,-5.84869909286499,angry
-445.08355712890625,68.37007904052734,-6.8817572593688965,15.341574668884277,-2.642796277999878,-2.8222200870513916,-9.121636390686035,-7.3734517097473145,-24.919172286987305,-5.14630126953125,-6.14482307434082,-6.384145259857178,-2.0157642364501953,-5.847659111022949,-8.89310073852539,3.025885581970215,-15.646875381469727,-0.3907124102115631,-4.515747547149658,-5.720461368560791,angry
-496.290283203125,66.15983581542969,-9.09615421295166,15.038715362548828,-6.204317569732666,-4.356201171875,-11.72531795501709,-11.512846946716309,-26.578664779663086,-2.4416961669921875,-8.02443790435791,-5.109003067016602,-3.4942991733551025,-9.121773719787598,-7.730294227600098,-1.1541839838027954,-17.126041412353516,1.2936961650848389,-7.22420072555542,-5.987627983093262,angry
-231.46484375,47.68974304199219,-34.42900848388672,3.58012056350708,-23.036996841430664,-5.4303765296936035,-23.724660873413086,-15.685893058776855,-23.99279022216797,-10.180017471313477,-12.910664558410645,-3.9853267669677734,-13.975708961486816,-6.7606329917907715,-10.865114212036133,0.9565629363059998,-14.41227912902832,6.434075832366943,0.4375012218952179,8.802864074707031,angry
-283.0666198730469,43.12422561645508,-37.42705535888672,2.931675910949707,-26.81194496154785,-7.6829986572265625,-27.063690185546875,-16.12364387512207,-24.749595642089844,-8.118404388427734,-11.745155334472656,-1.7110217809677124,-14.665534019470215,-7.0887932777404785,-9.872422218322754,-0.12890693545341492,-12.001787185668945,12.702632904052734,1.6466004848480225,12.680960655212402,angry
-274.4975891113281,42.27052688598633,-31.357421875,11.278441429138184,-13.989531517028809,-6.902413368225098,-18.682870864868164,-4.516512393951416,-25.417770385742188,-9.862780570983887,-11.669782638549805,-9.515918731689453,-10.311264991760254,-1.9341672658920288,-12.345196723937988,-2.54878568649292,-21.034896850585938,-6.180858612060547,-10.158502578735352,-7.829904556274414,angry
-328.9837341308594,36.657352447509766,-35.90654754638672,10.611608505249023,-17.001754760742188,-7.654633045196533,-20.3773193359375,-6.961400985717773,-28.456499099731445,-6.604697227478027,-14.16633129119873,-8.46756649017334,-8.685340881347656,-2.2507057189941406,-14.344993591308594,-6.6639485359191895,-24.235084533691406,-2.2219316959381104,-13.477593421936035,-7.6913981437683105,angry
-281.5203857421875,44.149654388427734,-24.389562606811523,10.915521621704102,-16.25788688659668,-6.380270004272461,-18.553298950195312,-3.0829885005950928,-27.608901977539062,-6.777215003967285,-8.696019172668457,-7.55279016494751,-6.796735763549805,-3.220240592956543,-13.278084754943848,1.6211531162261963,-18.2530460357666,0.24010683596134186,-8.36251163482666,-3.2397828102111816,angry
-335.75335693359375,42.35797882080078,-24.830820083618164,9.301804542541504,-20.86734962463379,-9.023147583007812,-20.166112899780273,-5.71642541885376,-29.723745346069336,-3.6347906589508057,-10.159217834472656,-6.695802688598633,-6.743812561035156,-5.77439022064209,-12.14851188659668,-2.0181989669799805,-19.715635299682617,3.4942431449890137,-10.396306991577148,-1.2110425233840942,angry
-185.66749572753906,29.847213745117188,-37.99416732788086,2.5940170288085938,-18.694093704223633,-7.527435779571533,-30.120569229125977,-13.409662246704102,-26.830673217773438,-11.110218048095703,-8.69770336151123,-8.622753143310547,-13.489556312561035,-3.3747894763946533,-8.399624824523926,2.1817941665649414,-11.183500289916992,9.15811538696289,6.9182658195495605,7.469223499298096,angry
-242.82208251953125,28.571762084960938,-43.27678680419922,1.7504940032958984,-22.373947143554688,-8.193778991699219,-34.9277229309082,-14.234203338623047,-30.372901916503906,-5.752732753753662,-9.035449028015137,-9.086337089538574,-11.907549858093262,-1.607574224472046,-7.723771095275879,3.194427251815796,-8.23127555847168,15.538071632385254,3.400815725326538,6.906375885009766,angry
-514.4949951171875,79.34105682373047,-5.096193313598633,20.46010971069336,7.782547473907471,-2.0379092693328857,-8.89749813079834,-9.443023681640625,-20.542524337768555,-0.9274356365203857,-8.3629789352417,0.16069480776786804,0.31864941120147705,-5.638955116271973,-2.4450528621673584,7.031225204467773,-10.338601112365723,-2.5168752670288086,-4.2162275314331055,-1.480100154876709,fear
-572.6686401367188,77.48372650146484,-8.188294410705566,20.174663543701172,2.982685089111328,-4.630211353302002,-12.577779769897461,-14.59930419921875,-23.493539810180664,-0.40469348430633545,-9.63319206237793,2.9240336418151855,-2.5536882877349854,-6.27320671081543,-0.2639423608779907,3.00848650932312,-14.472987174987793,-2.0223605632781982,-5.435950756072998,-5.185176372528076,fear
-525.6494140625,80.85078430175781,-12.329154014587402,14.790324211120605,3.459017753601074,-4.179512977600098,-13.875463485717773,-15.294893264770508,-25.766633987426758,-3.936117649078369,-7.271343231201172,-7.195571422576904,-2.774660110473633,-8.217503547668457,-5.472582817077637,4.7962422370910645,-13.147892951965332,-5.240614891052246,-5.784670829772949,-3.5377283096313477,fear
